MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,totalLivingArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,TypeOfPorch,Porchsqft,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,72,9000,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1956,1956,Gable,'Wd Sdng','Wd Sdng',BrkFace,74,TA,TA,CBlock,Gd,TA,No,LwQ,616,Unf,580,1196,GasA,Gd,Y,FuseA,1196,0,1196,2392,1,1,0,2,1,TA,6,1,Gd,Attchd,1956,RFn,1,297,TA,TA,Y,0,OpenPorch,44,NA,5,2008,WD,Normal,124500-146800
80,RL,70,10500,Reg,Lvl,FR2,NAmes,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,MetalSd,AsphShn,BrkFace,82,TA,TA,CBlock,TA,TA,Av,ALQ,349,Unf,23,372,GasA,TA,Y,SBrkr,576,533,1109,1481,0,1,0,3,1,TA,5,0,NA,BuiltIn,1971,Unf,1,288,TA,TA,Y,35,None,0,GdWo,12,2007,WD,Normal,124500-146800
50,RM,60,10800,Reg,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,6,1915,1950,Gable,MetalSd,MetalSd,None,0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,686,GasA,TA,Y,SBrkr,966,686,1652,2338,1,2,0,4,1,TA,7,0,NA,Detchd,1961,Unf,1,416,TA,TA,Y,0,EnclosedPorch,196,NA,6,2010,WD,Normal,124500-146800
20,RL,80,8816,Reg,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,5,6,1963,1963,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,Rec,651,Unf,470,1121,GasA,TA,Y,SBrkr,1121,0,1121,2242,1,1,0,3,1,TA,5,0,NA,Detchd,1963,Unf,2,480,TA,TA,Y,0,OpenPorch,80,MnPrv,6,2009,WD,Normal,124500-146800
20,RL,60,7350,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1951,1951,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,852,Unf,100,952,GasA,TA,Y,SBrkr,952,0,952,1904,1,1,0,2,1,TA,4,0,NA,Detchd,1988,Unf,2,840,TA,TA,Y,0,None,0,NA,6,2008,COD,Abnorml,124500-146800
50,RL,53,5362,Reg,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,'Wd Sdng','Wd Shng',None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,661,661,GasA,Ex,Y,SBrkr,661,589,1250,1911,0,2,0,3,1,TA,8,1,Gd,Detchd,1985,Unf,2,552,TA,TA,Y,242,EnclosedPorch,81,NA,11,2007,WD,Normal,124500-146800
90,RL,94,9400,Reg,Low,Corner,Mitchel,Norm,Duplex,2Story,6,5,1971,1971,Mansard,MetalSd,'Wd Shng',None,0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,912,912,GasA,TA,Y,SBrkr,912,912,1824,2736,0,2,2,4,2,TA,8,0,NA,NA,?,NA,0,0,NA,NA,Y,128,None,0,NA,4,2010,WD,Normal,124500-146800
45,RM,57,7449,Reg,Bnk,Inside,IDOTRR,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,'Wd Sdng','Wd Sdng',None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,637,637,GasA,Ex,Y,FuseF,1108,0,1108,1745,0,1,0,3,1,Gd,6,1,Gd,Attchd,1930,Unf,1,280,TA,TA,N,0,EnclosedPorch,205,GdPrv,6,2007,WD,Normal,124500-146800
20,RL,80,9250,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1954,2005,Gable,'Wd Sdng','Wd Sdng',None,0,TA,TA,CBlock,TA,TA,No,BLQ,480,LwQ,108,1056,GasA,TA,Y,SBrkr,1056,0,1056,2112,0,1,0,3,1,TA,6,0,NA,Attchd,1954,Unf,1,260,TA,TA,Y,390,None,0,NA,7,2007,WD,Normal,124500-146800
50,RL,60,9900,Reg,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,778,778,GasA,TA,Y,SBrkr,944,545,1489,2267,0,2,0,3,1,TA,7,1,Gd,Detchd,1940,Unf,1,240,TA,TA,Y,335,None,0,GdWo,7,2009,WD,Normal,124500-146800
20,RL,?,13680,IR1,Lvl,CulDSac,Edwards,Norm,1Fam,1Story,3,5,1955,1955,Hip,BrkFace,'Wd Sdng',None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,GasA,Ex,Y,FuseA,1733,0,1733,1733,0,2,0,4,1,TA,8,1,Gd,Attchd,1955,Unf,2,452,TA,TA,Y,0,None,0,NA,6,2009,WD,Normal,124500-146800
20,RL,?,12342,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1960,1978,Hip,'Wd Sdng','Wd Sdng',None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,978,978,GasA,TA,Y,SBrkr,1422,0,1422,2400,0,1,0,3,1,TA,6,1,TA,Attchd,1960,RFn,1,286,TA,TA,Y,0,EnclosedPorch,36,GdWo,8,2007,WD,Normal,124500-146800
20,RL,75,7875,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1961,1961,Gable,VinylSd,VinylSd,BrkFace,136,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,572,1144,GasA,Gd,Y,SBrkr,1144,0,1144,2288,1,1,0,3,1,TA,6,0,NA,Attchd,1961,Unf,2,456,TA,TA,Y,0,None,0,GdWo,9,2008,WD,Normal,124500-146800
70,RL,60,9550,IR1,Lvl,Corner,Crawfor,Norm,1Fam,2Story,7,5,1915,1970,Gable,'Wd Sdng','Wd Shng',None,0,TA,TA,BrkTil,TA,Gd,No,ALQ,216,Unf,540,756,GasA,Gd,Y,SBrkr,961,756,1717,2473,1,1,0,3,1,Gd,7,1,Gd,Detchd,1998,Unf,3,642,TA,TA,Y,0,EnclosedPorch,307,NA,2,2006,WD,Abnorml,124500-146800
70,RM,50,10300,IR1,Bnk,Inside,OldTown,RRAn,1Fam,2Story,7,6,1921,1950,Gable,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,576,576,GasA,Gd,Y,SBrkr,902,808,1710,2286,0,2,0,3,1,TA,9,0,NA,Detchd,1990,Unf,2,480,TA,TA,Y,12,EnclosedPorch,75,GdPrv,4,2010,WD,Normal,124500-146800
20,RM,80,8546,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,4,5,2003,2004,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1121,1121,GasA,Ex,Y,SBrkr,1121,0,1121,2242,0,2,0,2,1,TA,5,0,NA,Attchd,2003,RFn,2,440,TA,TA,Y,132,OpenPorch,64,NA,3,2010,WD,Normal,124500-146800
20,RL,75,11310,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1954,1954,Hip,'Wd Sdng',BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1367,1367,GasA,Ex,Y,SBrkr,1375,0,1375,2742,0,1,0,2,1,TA,5,1,TA,Attchd,1954,Unf,2,451,TA,TA,Y,0,OpenPorch,30,NA,6,2006,WD,Normal,124500-146800
50,RL,60,8400,Reg,Bnk,Inside,SWISU,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,'Wd Sdng',MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,552,940,GasA,Ex,Y,SBrkr,1192,403,1595,2535,0,1,0,2,1,TA,6,2,Gd,Attchd,1940,Unf,1,240,TA,TA,Y,0,EnclosedPorch,108,NA,6,2006,WD,Normal,124500-146800
20,RL,70,9170,Reg,Lvl,Corner,Edwards,Feedr,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,698,GLQ,420,1214,GasA,Ex,Y,SBrkr,1214,0,1214,2428,1,1,0,2,1,TA,6,0,NA,Detchd,1965,Unf,2,461,Fa,Fa,Y,0,EnclosedPorch,184,GdPrv,4,2007,WD,Normal,124500-146800
120,RL,53,4043,Reg,Lvl,Inside,NPkVill,Norm,TwnhsE,1Story,6,6,1977,1977,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,559,Unf,510,1069,GasA,TA,Y,SBrkr,1069,0,1069,2138,0,2,0,2,1,TA,4,0,NA,Attchd,1977,RFn,2,440,TA,TA,Y,0,ScreenPorch,255,NA,10,2008,COD,Abnorml,124500-146800
120,RM,?,4435,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,163,848,GasA,Ex,Y,SBrkr,848,0,848,1696,1,1,0,1,1,Gd,4,0,NA,Attchd,2003,Fin,2,420,TA,TA,Y,140,None,0,NA,5,2009,WD,Normal,124500-146800
20,RL,80,9200,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1965,1965,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Rec,892,Unf,244,1136,GasA,TA,Y,SBrkr,1136,0,1136,2272,1,1,0,3,1,TA,5,1,Gd,Attchd,1965,RFn,1,384,TA,TA,Y,426,None,0,NA,7,2008,WD,Normal,124500-146800
20,RL,80,9600,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,5,1969,1969,Hip,HdBoard,HdBoard,BrkFace,168,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1164,1164,GasA,TA,Y,SBrkr,1164,0,1164,2328,0,1,1,3,1,TA,6,0,NA,Attchd,1969,Unf,2,528,TA,TA,Y,0,None,0,NA,7,2006,COD,Normal,124500-146800
190,RM,76,7630,Reg,Lvl,Inside,OldTown,Feedr,2fmCon,2Story,5,9,1900,1996,Gable,'Wd Sdng','Wd Sdng',None,0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,360,360,GasA,Gd,Y,SBrkr,1032,780,1812,2172,0,2,0,4,2,Gd,8,1,Po,Detchd,1999,Unf,2,672,TA,TA,N,344,EnclosedPorch,40,MnPrv,5,2010,WD,Normal,124500-146800
70,RH,?,12155,IR1,Lvl,Inside,SWISU,Norm,1Fam,2Story,6,8,1925,1950,Gable,'Wd Sdng','Wd Sdng',None,0,TA,TA,BrkTil,TA,TA,No,BLQ,156,Unf,516,672,GasA,TA,N,SBrkr,810,672,1482,2154,0,2,0,4,1,Fa,7,0,NA,Detchd,1934,Unf,1,400,TA,TA,P,0,EnclosedPorch,254,NA,3,2008,WD,Normal,124500-146800
60,RL,71,7056,Reg,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,5,1963,1963,Hip,HdBoard,HdBoard,BrkFace,415,TA,TA,CBlock,TA,TA,No,BLQ,400,Unf,380,780,GasA,TA,Y,SBrkr,983,813,1796,2576,1,1,1,4,1,TA,8,1,TA,Attchd,1963,RFn,2,483,TA,TA,Y,0,OpenPorch,50,NA,10,2008,WD,Normal,124500-146800
190,RL,75,10382,Reg,Lvl,Inside,NAmes,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,HdBoard,HdBoard,BrkFace,105,TA,Fa,CBlock,TA,TA,Gd,ALQ,513,Unf,75,588,GasA,TA,Y,SBrkr,1095,0,1095,1683,1,1,0,2,1,TA,6,0,NA,Attchd,1958,RFn,1,264,TA,TA,Y,0,None,0,NA,3,2006,ConLD,Normal,124500-146800
80,RL,85,13825,Reg,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,5,6,1958,1987,Gable,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,533,533,GasA,TA,Y,SBrkr,1021,580,1601,2134,0,1,0,3,1,TA,6,0,NA,BuiltIn,1958,RFn,1,300,TA,TA,Y,280,OpenPorch,34,NA,12,2008,WD,Normal,124500-146800
90,RM,60,7200,Reg,Lvl,Inside,OldTown,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,MetalSd,MetalSd,BrkFace,180,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,0,936,GasA,TA,Y,SBrkr,936,0,936,1872,1,1,0,2,1,TA,4,0,NA,Detchd,1980,Unf,2,672,TA,TA,Y,49,None,0,NA,8,2007,WD,Normal,124500-146800
20,RL,70,7763,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1962,1980,Gable,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,504,BLQ,319,931,GasA,TA,Y,SBrkr,1283,0,1283,2214,1,1,0,3,1,TA,6,0,NA,Detchd,1980,Unf,2,506,TA,TA,Y,0,None,0,NA,10,2008,WD,Normal,124500-146800
180,RM,35,3675,Reg,Lvl,Inside,Edwards,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,82,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,547,GasA,Gd,Y,SBrkr,1072,0,1072,1619,1,2,0,2,1,TA,5,0,NA,Basment,2005,Fin,2,525,TA,TA,Y,0,OpenPorch,44,NA,6,2006,New,Partial,124500-146800
50,RL,80,9600,Reg,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,BLQ,120,Unf,736,856,GasA,Ex,Y,SBrkr,1112,556,1668,2524,0,1,1,3,1,TA,6,0,NA,Attchd,1950,Unf,1,271,TA,TA,Y,0,None,0,MnPrv,9,2009,WD,Normal,124500-146800
50,RL,60,10930,Reg,Bnk,Inside,NAmes,Artery,1Fam,1.5Fin,5,6,1945,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,580,Unf,333,913,GasA,TA,Y,FuseA,1048,510,1558,2471,1,1,1,3,1,TA,6,1,TA,Attchd,1962,Unf,1,288,TA,TA,Y,0,None,0,NA,4,2008,WD,Normal,124500-146800
50,RL,65,6435,Reg,Lvl,Inside,BrkSide,RRAn,1Fam,1.5Fin,6,5,1939,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,972,972,GasA,Gd,Y,SBrkr,972,605,1577,2549,0,1,0,3,1,Fa,6,1,Gd,Detchd,1939,Unf,1,312,TA,TA,Y,0,None,0,NA,10,2006,WD,Normal,124500-146800
20,RL,70,7945,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1959,1959,Gable,BrkFace,'Wd Sdng',None,0,TA,TA,CBlock,TA,TA,No,ALQ,179,BLQ,465,1150,GasA,Ex,Y,FuseA,1150,0,1150,2300,1,1,0,3,1,TA,6,0,NA,Attchd,1959,RFn,1,300,TA,TA,Y,0,None,0,NA,5,2006,WD,Normal,124500-146800
20,RL,63,7500,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,120,TA,TA,PConc,Gd,TA,No,GLQ,680,Unf,400,1080,GasA,Ex,Y,SBrkr,1080,0,1080,2160,1,1,0,3,1,Gd,6,0,NA,NA,?,NA,0,0,NA,NA,Y,0,None,0,NA,4,2008,WD,Normal,124500-146800
20,RL,?,12493,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,5,1960,1960,Gable,'Wd Sdng','Wd Sdng',None,0,TA,TA,PConc,TA,TA,No,ALQ,419,Rec,375,1100,GasA,TA,Y,SBrkr,1100,0,1100,2200,1,1,0,3,1,TA,6,1,Po,Attchd,1960,RFn,1,312,TA,TA,Y,355,None,0,GdWo,4,2008,WD,Normal,124500-146800
20,RL,140,19138,Reg,Lvl,Corner,Gilbert,Norm,1Fam,1Story,4,5,1951,1951,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,120,Unf,744,864,GasA,Ex,Y,SBrkr,864,0,864,1728,0,1,0,2,1,TA,4,0,NA,Detchd,1951,Unf,2,400,TA,TA,Y,0,None,0,NA,6,2010,WD,Normal,124500-146800
20,RL,69,14850,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1957,1957,Gable,'Wd Sdng','Wd Sdng',None,0,TA,TA,CBlock,TA,TA,No,Rec,895,Unf,197,1092,GasA,TA,Y,FuseA,1092,0,1092,2184,1,1,0,2,1,TA,6,1,TA,Attchd,1957,Fin,1,299,TA,TA,Y,268,ScreenPorch,122,MnWw,5,2006,WD,Normal,124500-146800
50,RM,50,9000,Reg,Bnk,Inside,IDOTRR,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,'Wd Sdng','Wd Sdng',None,0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,780,780,GasA,TA,Y,SBrkr,780,595,1375,2155,0,1,1,3,1,Gd,6,1,Gd,Detchd,1979,Unf,1,544,TA,TA,P,0,ScreenPorch,288,NA,12,2007,WD,Normal,124500-146800
120,RM,?,4426,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,147,Gd,TA,PConc,Gd,TA,Gd,GLQ,697,Unf,151,848,GasA,Ex,Y,SBrkr,848,0,848,1696,1,1,0,1,1,Gd,3,1,TA,Attchd,2004,RFn,2,420,TA,TA,Y,149,None,0,NA,5,2008,WD,Normal,124500-146800
90,RL,80,8000,Reg,Lvl,Corner,NAmes,Artery,Duplex,1Story,5,4,1961,1961,Gable,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1800,1800,GasA,Ex,N,SBrkr,1800,0,1800,3600,0,2,0,6,2,TA,10,0,NA,NA,?,NA,0,0,NA,NA,Y,0,None,0,NA,7,2007,WD,Normal,124500-146800
50,RM,51,6120,Reg,Lvl,Corner,BrkSide,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,'Wd Sdng','Wd Sdng',None,0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,927,927,GasA,TA,Y,SBrkr,1067,472,1539,2466,0,1,1,3,1,TA,5,0,NA,Detchd,1995,Unf,2,576,TA,TA,Y,112,None,0,MnPrv,4,2009,WD,Normal,124500-146800
20,RL,65,8450,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1968,1968,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,775,Unf,281,1056,GasA,Ex,Y,SBrkr,1056,0,1056,2112,1,1,0,3,1,TA,6,1,Fa,Attchd,1968,Unf,1,304,TA,TA,Y,0,EnclosedPorch,269,NA,7,2010,WD,Normal,124500-146800
20,RL,65,6768,IR1,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,6,8,1961,1996,Hip,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832,Unf,80,912,GasA,Gd,Y,SBrkr,912,0,912,1824,1,1,0,3,1,Gd,5,0,NA,Detchd,1962,Unf,1,288,TA,TA,Y,168,None,0,GdPrv,5,2008,WD,Normal,124500-146800
20,RL,?,12160,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,Plywood,Plywood,BrkFace,180,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,188,1188,GasA,Fa,Y,SBrkr,1188,0,1188,2376,1,1,0,3,1,TA,6,0,NA,Attchd,1959,RFn,2,531,TA,TA,Y,0,None,0,MnPrv,5,2010,COD,Abnorml,124500-146800
20,RL,80,10721,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,HdBoard,HdBoard,Stone,243,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,1252,1252,GasA,Ex,Y,SBrkr,1252,0,1252,2504,0,1,0,3,1,Gd,7,0,NA,Detchd,1960,Unf,2,528,TA,TA,Y,0,OpenPorch,39,NA,10,2008,WD,Normal,124500-146800
20,RL,68,9717,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1950,1996,Hip,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Mn,GLQ,49,Rec,0,1078,GasA,Gd,Y,FuseA,1078,0,1078,2156,1,1,0,2,1,Gd,5,0,NA,Attchd,1950,Unf,1,240,TA,TA,Y,366,EnclosedPorch,112,NA,4,2010,WD,Normal,124500-146800
80,RL,37,7937,IR1,Lvl,CulDSac,Mitchel,Norm,1Fam,SLvl,6,6,1984,1984,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,GLQ,819,Unf,184,1003,GasA,TA,Y,SBrkr,1003,0,1003,2006,1,1,0,3,1,TA,6,0,NA,Detchd,1984,Unf,2,588,TA,TA,Y,120,None,0,GdPrv,3,2006,WD,Normal,124500-146800
20,RL,100,13350,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1974,1974,Hip,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,102,864,GasA,TA,Y,SBrkr,894,0,894,1758,1,1,0,3,1,TA,5,1,Fa,Attchd,1974,Unf,2,440,TA,TA,Y,241,None,0,MnPrv,6,2006,WD,Normal,124500-146800
20,RL,63,13072,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1141,1141,GasA,Ex,Y,SBrkr,1141,0,1141,2282,0,1,1,3,1,TA,6,0,NA,Detchd,2005,Unf,2,484,TA,TA,Y,0,None,0,NA,3,2006,WD,Abnorml,124500-146800
90,RL,74,13101,IR1,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,5,1965,1965,Gable,HdBoard,HdBoard,BrkFace,108,TA,TA,CBlock,TA,TA,No,LwQ,231,Unf,1497,1728,GasA,TA,Y,SBrkr,1728,0,1728,3456,0,2,0,6,2,TA,10,0,NA,Detchd,1987,Unf,2,576,TA,TA,Y,0,None,0,NA,11,2008,WD,Normal,124500-146800
90,RL,64,7018,Reg,Lvl,Inside,SawyerW,Feedr,Duplex,2Story,5,5,1979,1979,Gable,Plywood,Plywood,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,GasA,TA,Y,SBrkr,1120,1120,2240,2240,0,2,0,6,2,TA,12,0,NA,Detchd,1979,Unf,2,528,TA,TA,Y,154,None,0,NA,6,2009,WD,Alloca,124500-146800
50,RL,85,14115,IR1,Lvl,Inside,Mitchel,Norm,1Fam,1.5Fin,5,5,1993,1995,Gable,VinylSd,VinylSd,None,0,TA,TA,Wood,Gd,TA,No,GLQ,732,Unf,64,796,GasA,Ex,Y,SBrkr,796,566,1362,2158,1,1,1,1,1,TA,5,0,NA,Attchd,1993,Unf,2,480,TA,TA,Y,40,3SsnPorch,350,MnPrv,10,2009,WD,Normal,124500-146800
20,RL,?,10355,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,5,1967,1967,Gable,MetalSd,MetalSd,BrkFace,196,TA,TA,CBlock,TA,TA,No,BLQ,695,Unf,519,1214,GasA,TA,Y,SBrkr,1214,0,1214,2428,0,2,0,3,1,TA,5,1,Fa,Attchd,1967,RFn,1,318,TA,TA,Y,0,OpenPorch,111,NA,7,2007,WD,Normal,124500-146800
20,RL,65,25095,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,5,8,1968,2003,Flat,'Wd Sdng','Wd Sdng',None,0,TA,TA,CBlock,TA,TA,Gd,GLQ,1324,Unf,113,1437,GasA,Ex,Y,SBrkr,1473,0,1473,2910,2,1,0,1,1,Ex,5,2,Gd,Attchd,1968,Unf,1,452,TA,TA,Y,0,ScreenPorch,108,NA,6,2009,WD,Partial,124500-146800
120,RL,50,8012,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,BLQ,543,BLQ,261,923,GasA,TA,Y,SBrkr,923,0,923,1846,0,2,0,2,1,TA,5,1,TA,Attchd,1980,RFn,1,264,TA,TA,Y,80,None,0,NA,5,2010,WD,Normal,124500-146800
120,RM,?,4426,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,169,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,186,848,GasA,Ex,Y,SBrkr,848,0,848,1696,1,1,0,1,1,Gd,3,0,NA,Attchd,2004,RFn,2,420,TA,TA,Y,160,None,0,NA,5,2010,WD,Normal,124500-146800
90,RL,100,25000,Reg,Low,Inside,Mitchel,Norm,Duplex,1Story,5,4,1967,1967,Gable,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,1632,1632,GasA,TA,Y,SBrkr,1632,0,1632,3264,0,2,0,4,2,TA,8,0,NA,Attchd,1967,Unf,2,576,TA,TA,P,0,None,0,NA,6,2007,WD,Normal,124500-146800
80,RL,70,8163,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,6,1959,1959,Gable,HdBoard,HdBoard,BrkFace,128,TA,Gd,CBlock,TA,TA,Av,ALQ,748,BLQ,102,1144,GasA,TA,Y,SBrkr,1144,0,1144,2288,1,1,0,3,1,TA,6,1,TA,Attchd,1959,RFn,1,796,TA,TA,Y,86,None,0,NA,3,2006,WD,Normal,124500-146800
70,RM,50,9000,Reg,Lvl,Inside,OldTown,Artery,1Fam,2Story,7,9,1920,1988,Hip,VinylSd,VinylSd,None,0,TA,Gd,PConc,TA,TA,No,ALQ,624,Unf,26,650,GasA,Ex,Y,SBrkr,832,650,1482,2132,0,1,0,3,1,TA,7,0,NA,Detchd,1930,Unf,2,324,TA,TA,Y,0,None,0,NA,7,2009,WD,Normal,124500-146800
50,RL,78,10496,Reg,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,6,1949,1950,Gable,'Wd Sdng','Wd Sdng',BrkFace,320,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,844,1040,GasA,Ex,Y,SBrkr,1168,678,1846,2886,0,2,0,3,1,TA,7,1,Gd,Attchd,1949,Unf,1,315,TA,TA,Y,0,None,0,GdWo,1,2007,WD,Normal,124500-146800
20,RL,?,9790,Reg,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,6,5,1963,1963,Hip,HdBoard,HdBoard,BrkFace,451,TA,TA,CBlock,TA,TA,No,ALQ,569,Rec,678,1328,GasA,TA,Y,SBrkr,1328,0,1328,2656,1,1,1,3,1,TA,6,2,Gd,Attchd,1963,Unf,2,528,TA,TA,Y,0,OpenPorch,26,NA,6,2010,WD,Normal,124500-146800
